Family ID	FRAX08<12>	<33>	FRAX05<50>	FRAX25<26>	Mguttatus<58>	<25>	FRAX14<48>	<21>	<27>	<31>	<23>	FRAX15<18>	<35>	<37>	FRAX32<2>	FRAX21<28>	FRAX33<52>	Oeuropea<56>	FRAX26<46>	FRAX16<16>	FRAX03<40>	FRAX07<8>	FRAX23<24>	FRAX31<54>	<11>	<39>	FRAX09<42>	FRAX19<30>	<13>	FRAX12<6>	<49>	<17>	<43>	<15>	<19>	FRAX29<10>	<9>	<55>	<47>	FRAX01<14>	FRAX00<20>	FRAX13<44>	FRAX20<32>	<45>	<57>	Slycopersicum<60>	<3>	FRAX30<0>	<53>	FRAX27<36>	<51>	FRAX04<38>	<1>	<7>	FRAX11<34>	<41>	<29>	FRAX28<4>	FRAX06<22>	<5>
18274	2	3	2	2	1	3	3	3	3	3	3	2	3	3	3	3	3	4	3	3	3	3	2	3	3	3	2	3	3	2	3	3	3	3	3	2	3	3	3	1	3	2	2	3	3	2	3	3	3	3	3	3	3	3	5	3	3	1	3	3
36932	3	3	2	3	1	3	2	3	3	3	3	4	3	3	2	3	3	2	2	3	2	3	3	3	3	3	2	2	3	1	2	3	2	3	3	3	3	3	2	3	4	2	3	2	2	0	2	2	3	3	3	3	2	3	3	2	3	3	3	2
41528	3	3	3	2	1	3	2	3	3	3	3	2	4	3	2	2	2	3	2	2	2	3	3	2	3	3	3	3	3	3	3	3	3	3	3	1	3	3	2	3	4	3	2	3	3	2	3	3	3	4	3	1	3	3	4	3	3	5	3	3
23435	2	3	2	3	0	3	2	2	3	3	2	1	3	3	2	2	6	2	2	1	8	3	1	3	3	3	3	2	3	2	3	1	5	1	1	4	3	3	2	1	1	5	2	3	3	4	2	1	3	2	3	2	2	3	3	5	3	3	2	2
36453	3	3	2	1	4	3	3	3	3	1	3	1	4	3	2	2	4	6	3	1	1	4	3	3	3	3	5	0	3	1	3	2	3	2	3	2	3	4	3	2	4	1	1	3	4	2	2	2	4	4	3	2	2	3	5	3	3	3	3	2
9279	3	2	3	3	1	3	2	3	3	2	3	3	2	2	3	3	2	2	2	3	2	3	3	2	3	2	2	2	3	3	2	3	2	3	3	3	3	3	2	3	3	2	4	2	3	2	3	3	3	2	2	2	3	3	2	2	3	3	2	3
35779	3	3	3	2	1	3	3	3	3	3	3	2	3	3	3	2	2	4	3	2	3	3	3	2	3	3	3	2	3	3	3	3	3	3	3	2	3	3	3	3	1	3	2	3	2	1	3	3	3	3	3	2	3	3	3	3	3	3	2	3
36759	4	4	2	2	1	2	1	2	2	4	2	2	4	4	4	1	3	3	1	2	1	2	1	6	2	3	2	3	2	2	2	2	1	2	2	2	2	3	1	3	2	1	5	1	3	3	2	3	3	4	3	5	3	2	5	1	2	1	3	2
2382	3	3	4	2	1	3	3	3	3	3	3	2	3	3	2	3	2	5	3	2	3	2	3	2	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	2	1	3	2	1	3	1	3	3	3	2	2	3	3	3	3	3	3	3
37310	3	3	4	3	1	3	3	3	3	3	3	4	3	3	1	3	2	2	4	1	3	3	3	2	3	3	4	3	3	2	3	3	3	1	3	3	3	2	3	1	2	3	3	3	2	1	2	3	2	3	3	1	2	3	1	3	3	2	3	2
10511	3	3	3	2	3	3	2	3	3	3	3	2	3	3	2	3	2	5	2	1	2	3	2	2	3	3	3	4	3	1	3	3	2	3	3	3	3	4	2	3	3	1	2	2	4	3	3	3	4	3	3	1	3	3	3	2	3	4	3	3
2233	2	3	2	2	3	3	3	3	3	3	3	2	3	3	3	2	4	6	2	2	1	3	2	2	3	3	3	3	3	2	2	2	2	2	3	2	3	4	2	2	3	1	2	2	5	4	3	3	4	3	3	2	3	3	2	2	3	2	3	3
32553	4	3	4	3	1	3	1	3	3	3	3	3	3	3	3	1	4	3	3	3	2	4	0	3	3	3	4	3	3	2	3	3	3	3	3	2	3	3	3	3	4	3	3	3	3	2	2	1	3	2	3	2	2	3	3	3	3	1	3	2
35720	2	3	4	2	1	3	4	3	3	3	3	2	2	3	1	2	3	4	3	3	3	3	2	2	3	3	2	2	3	3	3	3	3	3	3	3	3	3	3	5	2	2	3	3	2	1	2	2	3	2	3	2	2	3	2	3	3	2	3	3
21595	2	3	4	5	1	3	3	2	3	3	2	2	3	3	2	2	2	2	3	2	4	3	2	2	3	3	3	3	3	3	3	2	3	2	2	2	3	2	3	2	2	3	2	3	2	1	2	2	2	3	3	2	2	3	2	3	3	2	2	3
43141	2	3	2	1	1	3	3	3	3	3	3	3	3	3	2	2	3	3	2	4	3	3	3	2	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	2	3	2	3	3	3	2	2	3	2	3	3	2	3	4	3	3	2	4	2
34913	2	3	1	3	1	3	2	3	3	3	3	3	3	3	3	3	3	2	3	3	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	2	1	3	2	3	3	3	3	3	3	3	3	3	3	3	3
3753	3	3	2	3	1	3	2	3	3	4	3	2	3	3	3	2	1	4	2	4	2	2	2	3	3	3	2	5	3	2	2	3	2	3	3	3	3	3	2	3	2	2	4	2	2	1	3	3	3	2	2	4	3	3	3	2	3	2	3	3
18925	2	3	2	4	1	3	2	3	3	3	3	1	3	3	3	3	3	5	3	2	1	3	2	3	3	3	3	2	3	3	3	2	3	2	3	3	3	4	3	2	3	3	3	3	3	1	3	3	4	3	3	2	3	3	2	3	3	3	3	3
23741	3	3	3	1	1	3	3	3	3	3	3	2	3	3	3	2	3	4	2	2	2	3	3	3	3	3	3	3	3	2	3	3	3	3	3	2	3	3	3	3	3	2	3	3	3	2	3	3	3	2	3	3	3	3	3	3	3	3	2	3
16961	2	3	2	2	1	3	4	3	3	3	3	2	3	3	2	5	3	2	4	2	4	2	3	2	3	3	4	2	3	2	3	2	4	2	2	2	2	2	4	2	2	3	2	4	2	1	2	2	2	2	3	3	2	2	3	4	3	2	3	2
36773	2	3	3	2	2	3	2	3	3	3	3	2	3	3	3	3	3	3	3	3	2	3	2	3	3	3	3	3	3	2	3	3	3	3	3	2	3	3	3	3	3	3	2	3	3	2	3	2	3	2	3	3	3	3	3	3	3	3	3	3
7497	3	3	3	2	0	3	2	3	3	3	3	3	3	3	3	3	2	4	3	2	3	3	1	2	3	3	3	4	3	3	3	3	3	2	3	3	3	3	3	2	1	3	2	3	2	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3
21338	3	2	3	2	1	3	3	3	2	2	3	3	2	2	3	2	1	0	2	4	3	2	3	3	3	2	4	2	3	4	3	3	3	4	3	3	3	2	3	5	2	3	2	3	1	0	3	3	2	2	2	1	3	3	2	3	2	3	4	3
31712	3	2	2	2	1	3	2	3	2	2	3	2	2	2	3	2	2	2	2	2	2	4	2	2	3	2	2	2	3	5	2	3	2	3	3	5	4	2	2	3	2	2	2	2	1	0	4	4	2	2	2	2	4	4	2	2	2	4	4	4
40528	3	2	3	1	8	2	2	2	2	2	2	2	3	2	3	1	2	1	2	1	3	2	1	2	2	2	3	2	2	2	2	2	3	2	2	3	2	2	2	2	3	4	1	2	5	2	3	3	2	3	2	2	3	2	3	3	2	3	1	2
33952	2	3	2	1	2	2	2	2	2	3	2	3	3	3	2	2	3	5	3	0	2	2	2	3	2	3	3	3	2	3	3	3	3	3	3	2	2	4	3	3	3	3	3	3	5	6	2	2	4	2	3	3	2	2	3	3	3	2	2	2
36858	3	3	3	3	1	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	1	3	3	3	3	3	3	3	1	3	3	3	3	3	1	2	3	3	3	3	3	2	3	2	1	2	3	3	2	3	3	3	2	3	3	3	2	3	2
24262	3	3	2	2	1	3	3	3	3	3	3	2	3	3	3	2	2	3	3	2	3	3	2	3	3	3	3	2	3	2	3	2	3	2	3	3	3	3	3	1	3	3	3	3	2	1	3	3	3	3	3	2	3	3	3	3	3	3	3	3
3259	2	3	3	2	1	3	2	3	3	3	3	3	3	3	2	3	3	5	3	3	3	3	2	3	3	3	2	3	3	2	3	3	3	3	3	0	2	4	3	3	3	3	3	3	3	1	2	2	4	3	3	3	2	2	3	3	3	3	3	2
26061	1	3	2	0	3	3	1	3	3	3	3	2	3	3	4	2	3	8	1	1	2	3	3	3	3	3	5	4	3	2	2	2	2	2	3	1	3	5	1	2	5	1	1	2	5	4	3	1	5	3	3	2	3	3	3	2	3	3	4	3
34648	2	3	5	3	1	2	3	2	2	3	2	2	2	3	2	2	2	2	4	2	4	2	3	2	2	3	4	3	2	2	4	2	4	2	2	2	2	2	4	2	4	4	3	4	2	1	2	2	2	2	3	2	2	2	2	4	2	2	2	2
10267	2	3	3	3	2	3	2	3	3	3	3	2	3	3	3	2	3	3	1	3	3	3	3	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	3	2	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3
36526	2	3	4	2	1	3	4	3	3	3	3	2	3	3	2	2	3	1	4	2	4	3	3	4	3	3	4	3	3	2	4	2	4	2	2	3	3	3	4	2	2	3	2	4	2	1	2	2	3	3	3	3	2	3	3	4	3	1	3	2
39905	3	3	2	3	1	3	3	3	3	3	3	2	2	3	2	3	4	2	2	1	2	3	3	2	3	3	3	2	3	4	3	2	3	2	3	2	3	2	3	2	3	3	3	3	2	1	3	4	2	2	3	3	3	3	2	3	3	2	2	3
18570	1	3	2	3	1	3	4	3	3	3	3	2	3	3	3	2	2	3	3	1	3	2	1	3	3	3	4	3	3	3	3	3	4	3	3	2	3	3	4	3	6	4	2	4	2	1	3	4	3	1	3	3	3	3	3	4	3	3	3	3
14906	4	2	2	2	0	3	3	3	3	2	3	5	2	2	3	2	2	4	2	4	2	3	3	2	3	2	3	1	3	2	2	4	2	4	3	2	3	3	2	3	2	2	2	2	2	1	3	3	3	2	2	2	3	3	2	2	3	3	3	3
24031	3	2	2	2	1	3	1	3	3	2	3	3	2	2	3	3	2	1	2	3	2	3	2	2	3	2	2	2	3	6	2	3	2	3	3	6	4	2	2	4	2	2	2	2	2	1	4	3	2	2	2	2	3	4	2	2	3	5	3	4
15884	3	2	2	3	1	3	3	3	3	2	3	3	3	2	3	3	3	2	2	2	2	2	3	3	3	2	2	2	3	5	2	3	2	2	3	2	3	3	2	2	2	2	2	2	2	1	3	4	3	4	2	2	3	3	3	2	3	3	3	3
3456	2	3	3	2	2	3	2	3	3	3	3	2	3	3	2	3	3	3	2	3	2	3	2	3	3	3	3	3	3	2	3	3	3	3	3	2	3	3	2	2	3	4	2	3	3	1	2	2	3	3	3	2	2	3	3	3	3	3	3	2
35360	2	3	2	2	2	2	2	2	2	5	2	2	3	3	2	2	3	2	2	2	2	1	1	5	2	3	2	10	2	3	2	2	2	2	2	2	2	3	2	2	1	2	5	2	4	3	2	1	3	3	3	3	2	2	3	2	2	2	2	2
37439	2	3	3	3	2	3	2	3	3	3	3	3	3	3	3	3	2	2	1	2	2	3	3	2	3	3	3	3	3	3	3	3	3	2	3	2	3	3	2	2	4	3	1	3	4	3	3	3	3	1	3	3	3	3	3	3	3	3	3	3
12012	2	3	2	3	2	3	2	3	3	3	3	3	3	3	4	2	2	2	2	3	2	3	3	2	3	3	2	3	3	2	2	3	2	3	3	4	3	3	2	3	2	2	3	2	3	1	3	3	3	2	2	3	3	3	3	2	3	3	3	3
15845	3	3	2	2	2	3	2	3	3	2	3	3	3	3	1	3	3	4	3	3	3	3	2	3	3	3	3	2	3	3	3	3	3	3	3	1	3	3	3	3	3	2	1	3	3	2	2	2	3	3	3	2	2	3	3	3	3	2	3	3
15846	2	3	2	2	2	3	3	3	3	3	3	1	3	3	3	2	2	3	3	3	3	3	3	3	3	3	3	4	3	2	3	3	3	3	3	3	3	3	3	3	3	2	2	3	3	2	3	3	3	3	3	3	3	3	3	3	3	1	3	3
15853	2	3	3	3	1	3	3	3	3	3	3	1	3	3	2	3	3	3	4	1	3	4	2	1	3	3	3	3	3	2	3	3	3	3	3	4	3	3	3	4	2	3	2	3	2	1	2	2	3	3	3	2	2	3	2	3	3	2	3	2
4749	1	2	1	1	34	2	2	2	2	2	2	1	2	2	1	2	2	6	1	1	1	1	2	1	2	2	4	2	2	1	2	1	2	1	2	1	1	5	2	1	4	1	2	2	14	0	1	1	5	1	2	1	1	1	2	2	2	1	1	1
43273	4	3	3	2	1	3	3	2	3	3	2	2	3	3	4	3	2	1	4	2	3	2	2	2	3	3	3	2	3	2	3	2	3	2	2	4	3	2	3	2	2	3	3	3	1	0	2	2	2	3	3	3	2	3	4	3	3	2	2	2
1383	3	3	3	2	0	3	2	3	3	3	4	3	3	3	3	3	2	0	2	0	2	0	5	2	3	3	0	3	3	3	3	3	2	2	3	3	3	2	2	2	3	3	6	2	1	0	3	4	2	4	3	4	3	3	2	2	3	2	6	3
24054	6	2	3	3	1	3	2	3	3	2	3	2	2	2	4	2	2	3	2	2	3	1	4	2	3	2	2	2	3	3	2	2	2	2	3	2	3	3	2	2	4	2	3	2	2	1	3	3	3	2	2	2	3	3	2	2	3	3	2	3
6045	1	3	2	1	1	3	2	3	3	3	3	5	3	3	2	2	2	4	3	4	1	4	1	3	3	3	3	3	3	4	2	4	2	4	4	2	3	3	2	3	4	2	2	2	2	1	3	3	3	3	2	2	3	3	3	2	3	3	4	3
32472	2	3	3	2	1	3	2	3	3	3	3	2	3	3	3	2	3	3	3	2	3	3	3	4	3	3	3	4	3	2	3	2	3	2	2	2	3	3	3	2	2	3	3	3	2	1	3	2	3	3	3	3	3	3	4	3	3	3	2	3
36439	3	3	3	3	1	3	3	3	3	3	3	2	3	3	2	3	3	2	2	1	2	3	2	3	3	3	3	3	3	3	3	2	3	1	3	3	3	3	3	1	3	3	3	3	2	1	3	3	3	3	3	3	3	3	3	3	3	2	3	3
37527	3	2	2	2	1	3	2	3	3	2	3	2	2	2	3	2	2	2	2	3	2	2	3	3	3	2	2	3	3	3	2	3	2	3	3	1	3	3	2	2	4	2	2	2	3	2	3	3	3	3	2	2	3	3	2	2	3	4	3	3
37881	4	3	2	4	0	4	2	3	3	3	3	3	3	3	4	2	2	2	2	1	2	2	4	2	4	3	1	1	4	3	2	3	2	3	3	5	4	2	2	3	2	2	5	2	1	0	4	4	2	4	2	4	4	4	1	2	3	4	1	4
41273	2	3	2	2	3	3	2	3	3	3	3	2	3	3	3	2	5	3	3	2	2	3	3	2	3	3	3	2	3	2	3	2	3	2	2	3	3	3	3	2	2	3	2	3	4	2	3	3	3	2	3	3	3	3	3	3	3	2	3	3
20688	2	3	3	2	2	3	3	2	3	3	2	2	3	3	3	2	2	4	2	2	3	3	2	3	3	3	4	2	3	2	3	2	4	2	2	3	3	4	3	2	2	4	2	3	4	3	2	2	4	3	3	2	2	3	4	4	3	2	2	2
26623	3	3	2	3	1	3	2	3	3	3	3	3	3	3	3	2	3	3	3	3	1	3	2	3	3	3	3	3	3	2	2	3	2	3	3	3	3	3	2	3	3	1	3	2	3	3	3	3	3	2	3	2	3	3	3	2	3	3	3	3
11157	2	3	3	3	2	3	2	3	3	3	3	2	3	3	3	1	2	2	3	2	2	3	2	2	3	3	3	3	3	2	3	2	3	2	3	2	3	3	3	2	3	3	3	3	5	6	3	3	3	3	3	3	3	3	3	3	3	2	3	3
27391	1	3	2	1	2	3	3	3	3	3	3	3	3	3	3	1	3	4	3	1	3	4	2	4	3	3	3	3	3	4	3	3	3	1	3	2	3	4	3	0	4	2	2	3	3	1	3	2	4	3	3	2	3	3	3	3	3	3	3	3
14498	2	2	3	3	1	3	2	2	3	2	2	1	2	2	4	3	2	1	3	2	3	5	2	1	3	2	2	2	3	4	2	2	2	2	2	5	4	2	2	3	2	2	3	2	2	2	4	4	2	2	2	2	4	4	2	2	3	4	1	4
24620	1	3	2	3	1	3	2	3	3	3	3	3	3	3	3	1	3	3	3	2	3	2	3	3	3	3	3	5	3	2	3	3	3	2	3	3	3	3	3	2	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	1	3
32709	3	3	3	3	3	3	2	3	3	3	3	2	3	3	2	2	2	3	2	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	2	3	3	2	2	3	1	2	3	4	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3
41766	2	3	2	2	1	3	3	3	3	3	3	1	3	3	3	2	3	5	3	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	4	3	3	3	1	3	3	3	2	3	3	4	3	3	3	3	3	3	3	3	2	3	3
14939	2	3	2	2	1	3	2	3	3	3	3	2	3	3	2	3	3	6	2	1	2	2	3	3	3	3	2	3	3	2	2	2	2	1	3	3	3	4	2	1	3	2	4	2	3	2	3	3	4	3	3	3	3	3	3	2	3	3	3	3
16650	2	3	3	2	3	2	3	2	2	3	2	1	3	3	3	2	3	4	3	2	2	2	2	2	2	3	3	3	2	1	3	2	3	2	2	2	2	3	3	2	4	3	2	3	4	2	2	3	3	3	3	3	3	2	3	3	2	2	2	2
27104	3	3	2	1	2	3	4	3	3	3	3	1	3	3	2	2	2	3	2	2	3	3	1	3	3	3	6	2	3	3	3	2	3	2	3	2	3	3	3	2	3	3	2	3	4	3	3	3	3	3	3	1	3	3	3	3	3	2	5	3
18067	1	3	3	2	2	3	2	3	3	3	3	3	3	3	3	3	3	6	2	3	2	3	1	3	3	3	3	3	3	2	3	3	2	3	3	3	3	4	2	2	3	2	2	2	3	1	3	3	4	3	3	2	3	3	2	2	3	3	3	3
32518	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	3	2	2	2	2	2	3	3	2	2	3	4	3	3	3	2	3	2	3	3	3	2	3	3	3	3	3	1	3	3	3	3	3	2	3	3	2	2	3	2	2	3
30515	3	3	3	3	2	3	4	3	3	3	3	2	3	3	1	1	3	5	1	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	3	3	4	2	2	3	4	2	3	2	4	2	3	2	2	3	3	3	3	3	3	3
34851	2	3	3	2	1	2	3	2	2	3	2	2	4	4	4	1	3	2	1	2	4	2	2	1	2	3	2	2	2	4	3	2	3	2	2	3	3	2	3	3	1	2	3	3	1	0	4	2	2	7	3	5	4	3	3	3	2	4	1	4
6481	1	3	3	4	2	3	3	3	3	3	3	3	3	3	2	2	2	1	3	3	2	2	2	3	3	3	4	4	3	2	3	3	4	3	3	0	2	3	3	4	3	4	2	3	3	1	2	2	3	2	3	3	2	2	3	4	3	2	2	2
29315	1	3	4	2	1	2	4	2	2	3	2	4	3	3	2	0	3	2	4	2	4	2	2	2	2	3	4	2	2	3	4	2	4	2	2	3	2	2	4	2	3	2	2	4	2	2	2	2	2	3	3	1	2	2	3	4	2	1	2	2
16325	1	2	2	2	11	3	2	3	3	2	3	2	2	2	3	2	3	3	2	2	3	3	2	2	3	2	3	1	3	3	2	2	2	2	3	1	3	3	2	2	4	2	2	2	6	1	3	3	3	2	2	0	3	3	2	3	3	3	4	3
38926	1	3	4	1	3	2	4	2	3	3	2	1	3	3	2	3	3	4	3	1	3	4	1	1	2	3	4	3	2	1	3	1	3	1	2	1	2	3	3	1	5	3	3	3	4	3	2	1	3	2	3	3	2	2	4	3	3	2	4	2
13538	2	3	3	2	1	3	2	3	3	3	3	3	3	3	2	5	2	1	3	2	4	3	2	2	3	3	3	3	3	2	3	3	3	3	3	3	3	2	3	5	2	3	1	3	2	1	2	2	2	3	3	3	2	3	3	3	3	2	3	2
43219	2	2	5	3	0	2	4	2	2	2	2	1	2	2	3	2	2	1	4	1	3	2	2	2	2	2	4	1	2	3	4	2	4	2	2	4	3	2	4	3	2	5	3	4	1	0	3	2	2	2	2	1	3	3	2	4	2	2	2	3
27535	2	2	3	2	5	3	3	3	3	2	3	2	2	2	3	2	3	3	2	2	1	2	3	2	3	3	2	2	3	3	3	2	3	2	3	3	3	3	3	2	4	3	2	3	5	4	3	2	3	2	3	2	3	3	2	2	3	2	3	3
15929	4	3	3	2	1	3	3	3	3	3	3	1	3	3	1	2	3	4	2	2	3	2	3	2	3	3	2	2	3	4	3	2	3	2	2	4	3	3	3	2	2	3	2	3	3	2	3	3	3	3	3	3	3	3	2	3	3	2	2	3
14863	3	3	3	3	2	3	2	3	3	3	3	3	2	3	3	3	3	5	3	3	3	1	2	2	3	3	1	2	3	3	3	3	3	3	3	3	3	3	3	3	2	3	2	3	3	1	3	2	3	2	3	3	3	3	1	3	3	3	1	3
14005	4	2	2	1	1	3	2	3	3	2	3	3	2	2	4	3	2	2	2	2	2	3	2	2	3	2	2	2	3	3	2	3	2	2	3	6	4	2	2	2	3	2	2	2	2	1	4	4	2	2	2	2	4	4	2	2	3	3	3	4
10344	2	3	4	2	2	3	2	3	3	3	3	4	3	3	2	3	2	4	4	3	2	1	3	4	3	3	4	3	3	1	3	3	3	3	3	1	2	4	3	3	2	3	1	3	3	1	2	2	4	2	3	2	2	2	3	3	3	2	3	2
34131	1	3	2	3	1	3	3	3	3	3	3	3	3	3	3	3	2	3	3	1	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	2	3	2	3	3	2	1	3	2	3	3	3	3	3	3	3	3	3	3	2	3
17119	2	3	2	3	2	3	2	3	3	3	3	4	3	3	2	2	2	8	2	2	3	4	3	3	3	3	2	2	3	1	2	3	2	2	3	2	3	4	2	2	2	2	3	2	3	1	2	3	4	3	2	3	2	3	3	2	3	2	2	2
29830	3	3	4	3	2	3	2	3	3	4	3	2	2	3	4	3	3	2	3	2	2	2	2	2	3	3	2	4	3	2	3	3	2	3	3	2	2	3	3	3	3	2	4	3	3	2	2	2	3	2	3	2	2	2	2	2	3	2	2	2
24699	3	3	2	2	2	2	2	2	2	3	2	2	3	3	1	2	2	5	5	2	2	3	1	3	2	3	4	3	2	1	3	2	3	2	2	2	2	4	3	2	3	3	3	3	3	1	2	2	4	3	3	4	2	2	4	3	3	2	2	2
23890	2	3	2	3	2	3	3	3	3	3	3	3	3	3	2	2	3	2	3	3	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	2	3	3	2	2	2	3	3	3	3	2	3	3	3	3	2	3	3
17561	3	3	3	2	1	2	4	2	2	3	2	2	2	3	3	2	3	2	2	3	3	3	2	4	2	3	3	3	2	2	3	2	3	2	2	2	2	2	3	2	3	4	4	3	2	1	2	2	2	2	3	2	2	2	1	3	2	2	1	2
20407	2	3	3	1	2	3	3	3	3	3	3	2	3	3	3	1	3	4	3	1	3	3	3	3	3	3	3	3	3	2	3	2	3	2	2	3	3	3	3	2	2	2	3	3	3	2	3	3	3	2	3	2	3	3	3	3	3	3	3	3
7586	2	3	3	3	1	3	2	3	3	3	3	2	3	3	3	2	3	2	3	3	2	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	2	3	3	3	3	3	2	3	3	3	3	3	2	3	3
9943	2	3	1	2	2	3	2	3	3	3	3	2	3	3	3	3	3	6	2	3	1	3	3	3	3	3	3	3	3	2	2	3	2	3	3	3	3	4	2	6	3	2	3	2	4	2	2	2	4	2	3	2	2	3	3	2	3	2	2	2
18312	2	3	2	4	1	3	2	3	3	3	3	2	3	3	2	2	3	3	3	1	4	3	1	3	3	3	3	2	3	2	3	2	3	2	3	2	3	3	3	2	3	3	3	3	3	2	2	1	3	3	3	3	2	3	3	3	3	3	3	2
17672	3	3	3	2	2	3	1	3	3	3	3	2	3	3	2	2	3	3	2	3	3	3	3	2	3	3	3	3	3	4	3	3	3	3	3	3	3	3	2	2	3	2	2	3	3	2	3	3	3	3	3	1	3	3	3	3	3	3	3	3
32893	2	4	2	3	1	3	2	3	3	4	3	3	4	4	3	2	4	2	2	3	2	2	3	2	3	4	2	5	3	2	2	3	2	3	3	2	3	2	2	3	2	2	4	2	2	1	3	2	2	4	4	4	3	3	3	2	3	3	2	3
31276	4	3	4	4	0	3	1	3	3	3	3	3	3	3	2	3	2	0	1	2	2	2	5	2	3	3	0	2	3	6	3	3	2	2	3	3	3	2	1	2	2	3	6	2	1	1	3	5	2	3	3	0	3	3	1	2	3	3	0	3
13512	2	3	2	2	7	3	2	3	3	3	3	2	3	3	2	2	2	5	2	1	2	3	3	4	3	3	2	3	3	2	2	2	2	2	3	2	3	5	2	2	3	2	1	2	6	2	3	1	5	3	2	3	2	3	3	2	3	4	3	3
3026	2	2	2	2	1	3	2	3	3	2	3	2	2	2	2	4	1	2	3	2	2	4	4	2	3	2	4	3	3	3	2	3	3	3	3	4	3	3	3	3	2	3	2	3	3	2	3	2	3	2	2	1	2	3	2	3	3	3	2	3
35263	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	4	2	3	4	2	2	2	2	4	2	2	3	2	2	3	2	2	5	4	2	3	2	2	3	2	3	2	0	4	3	2	2	2	2	4	4	2	3	2	4	2	4
36870	2	3	3	3	1	3	1	3	3	3	3	3	3	3	2	3	3	4	3	3	2	2	3	2	3	3	3	4	3	4	3	3	3	3	3	1	2	3	3	3	3	3	2	3	4	4	2	1	3	3	3	3	2	2	2	3	3	2	2	2
37710	2	3	3	2	1	3	3	3	3	3	3	1	3	3	3	2	2	3	3	1	3	3	3	2	3	3	3	3	3	3	3	2	3	2	2	3	3	3	3	3	2	3	2	3	3	2	3	3	3	3	3	2	3	3	2	3	3	3	3	3
15344	3	3	5	1	1	3	3	3	3	3	3	3	3	3	1	2	2	1	2	3	4	3	2	3	3	3	4	2	3	2	4	3	4	3	3	2	3	3	3	3	3	5	2	4	3	2	2	2	3	2	3	3	2	3	3	4	3	3	2	2
24619	2	3	3	2	2	3	3	3	3	3	3	3	3	3	2	2	3	3	3	2	2	3	1	3	3	3	3	3	3	2	3	3	3	2	3	2	3	3	3	2	4	3	1	3	3	1	2	3	3	3	3	3	2	3	3	3	3	2	3	2
102	3	3	2	1	1	3	2	3	3	3	3	1	3	3	3	2	2	5	3	3	1	3	3	2	3	3	3	3	3	2	2	3	2	3	3	3	3	3	2	1	4	2	3	2	3	2	3	3	3	2	2	1	3	3	3	2	3	3	3	3
35992	3	3	2	3	1	3	3	2	3	3	2	1	3	3	2	3	3	3	3	1	2	3	2	3	3	3	3	2	3	3	3	2	3	2	2	2	3	3	3	3	3	3	2	3	2	1	3	3	3	2	3	3	3	3	3	3	3	3	2	3
28921	1	3	3	2	5	2	3	2	3	3	2	2	3	3	2	3	4	3	4	2	3	3	3	4	2	3	3	3	2	1	3	2	3	2	2	2	2	4	3	0	3	2	2	3	5	2	1	1	4	3	3	3	1	2	3	3	3	1	2	1
18060	3	3	1	2	1	3	2	2	3	3	2	2	3	3	3	3	3	4	2	2	3	3	2	2	3	3	3	3	3	2	2	2	2	2	2	3	3	3	2	1	3	2	4	2	3	2	3	3	3	5	3	1	3	3	3	3	3	2	2	3
9364	2	3	3	2	1	3	2	3	3	3	3	3	3	3	2	2	3	3	3	3	2	2	2	3	3	3	3	3	3	2	3	3	3	3	3	2	2	3	3	3	3	2	2	3	3	3	2	2	3	3	3	3	2	2	3	3	3	2	3	2
18486	3	2	2	1	1	3	2	3	3	2	3	3	2	2	3	4	2	3	2	1	2	4	2	3	3	2	2	2	3	3	2	3	2	2	3	5	3	3	2	2	1	4	2	2	2	1	3	3	3	3	2	2	3	3	2	2	3	3	3	3
36088	2	3	1	1	3	3	2	3	3	3	3	2	3	3	3	1	2	3	2	2	1	3	3	3	3	3	3	2	3	4	3	2	3	2	3	4	3	3	2	2	3	3	3	3	4	4	3	1	3	3	3	3	3	3	3	3	3	2	3	3
8788	2	2	4	2	2	2	5	2	2	2	2	2	2	2	2	2	2	2	6	2	4	2	2	2	2	2	4	2	2	2	4	2	5	2	2	2	2	2	5	2	2	5	2	5	2	0	2	2	2	2	2	3	2	2	2	4	2	2	2	2
