Desc	Family ID	FRAX00	FRAX01	FRAX03	FRAX04	FRAX05	FRAX06	FRAX07	FRAX08	FRAX09	FRAX11	FRAX12	FRAX13	FRAX14	FRAX15	FRAX16	FRAX19	FRAX20	FRAX21	FRAX23	FRAX25	FRAX26	FRAX27	FRAX28	FRAX29	FRAX30	FRAX31	FRAX32	FRAX33	Oeuropea	Mguttatus	Slycopersicum
JSG42179	42179	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG00366	366	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG27696	27696	1	1	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
JSG06882	6882	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG23795	23795	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
JSG02565	2565	2	1	1	1	1	2	2	0	1	1	2	0	0	0	0	1	1	0	0	1	1	1	1	0	2	0	1	2	2	2	1
JSG34932	34932	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG12448	12448	1	1	0	0	5	1	2	0	2	0	2	0	1	1	1	0	0	0	1	2	1	0	2	2	2	0	2	1	0	0	0
JSG38895	38895	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
JSG12445	12445	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
JSG31208	31208	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	0	0	0
JSG43285	43285	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1
JSG19014	19014	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
JSG34597	34597	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
JSG26230	26230	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	1
JSG33985	33985	2	1	1	1	1	1	1	0	1	1	0	2	1	1	1	1	0	1	1	1	2	1	1	1	1	1	0	1	1	1	1
JSG06224	6224	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
JSG17905	17905	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
JSG43345	43345	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG25901	25901	1	1	1	0	1	2	2	0	2	1	1	2	1	0	1	2	1	1	1	2	1	1	1	1	0	1	0	1	1	1	1
JSG06228	6228	2	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2
JSG26238	26238	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
JSG19746	19746	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
JSG10991	10991	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG27176	27176	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG05127	5127	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	0
JSG15527	15527	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG10956	10956	1	1	0	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	1	1	0	1	0	1	1	8	1	2
JSG41162	41162	1	1	0	1	1	1	1	1	1	2	1	1	0	1	1	2	0	1	1	1	1	2	1	0	1	0	1	1	1	1	1
JSG08540	8540	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	1	1	0	0	1	1	1	4	2	2
JSG03109	3109	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG01114	1114	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2
JSG10135	10135	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG29688	29688	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	0	0
JSG31405	31405	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG01779	1779	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG34000	34000	1	1	2	0	1	1	1	2	1	1	1	2	0	0	1	1	0	1	0	1	0	1	2	1	1	1	1	1	1	1	3
JSG21249	21249	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1
JSG10113	10113	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG26692	26692	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	1	1	0	1	2	1	1
JSG01119	1119	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1
JSG32445	32445	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG15918	15918	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG41166	41166	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
JSG35927	35927	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	0	1	0	1	1	1	1
JSG23785	23785	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	0	0	1	2	1	1
JSG32742	32742	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	3	1	1
JSG23418	23418	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	2	1
JSG12494	12494	1	1	0	1	1	2	2	3	0	2	2	0	0	1	1	3	1	1	1	2	0	1	2	2	0	0	0	0	0	0	0
JSG15312	15312	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
JSG01622	1622	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
JSG30800	30800	1	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG40954	40954	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG20577	20577	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	2	1	1	1	0	1
JSG32416	32416	2	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	3	1	2
JSG13635	13635	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	2	1	0
JSG00916	916	2	2	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1
JSG11782	11782	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	2	1	1	1	1	1	1	1	1	0	1	1	1
JSG29896	29896	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG15410	15410	1	1	1	1	2	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1
JSG05507	5507	3	0	0	0	1	2	2	1	1	1	0	2	1	0	0	1	1	0	1	1	1	0	2	0	1	1	1	1	3	1	1
JSG18427	18427	1	1	1	1	0	1	1	1	2	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	2	1	1
JSG42004	42004	1	1	1	2	2	0	2	0	1	1	0	1	2	1	1	1	1	1	2	0	1	4	0	2	1	1	0	0	0	0	0
JSG25155	25155	2	0	2	0	1	2	1	1	2	1	1	0	1	0	1	2	1	2	0	1	0	0	1	1	0	2	1	1	2	1	1
JSG22886	22886	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
JSG00730	730	2	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	4
JSG28948	28948	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	1	1
JSG13537	13537	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	0	0	0
JSG31296	31296	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG38816	38816	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	1
JSG35880	35880	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
JSG33447	33447	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG00772	772	2	1	1	1	0	1	1	0	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	4	1	2
JSG41267	41267	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG07411	7411	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG31852	31852	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1
JSG03030	3030	1	1	2	2	0	1	1	1	1	0	1	0	2	1	2	0	1	1	0	1	1	0	2	2	1	1	1	0	2	0	0
JSG12054	12054	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2
JSG23051	23051	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	1	1	0	0	0
JSG26890	26890	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG33610	33610	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG13408	13408	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG35507	35507	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG19388	19388	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG12987	12987	2	1	1	0	1	1	2	0	1	0	2	0	1	1	1	1	0	0	1	1	1	1	2	1	1	2	1	0	3	1	1
JSG19747	19747	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	0	1	1	0	0	0
JSG30192	30192	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	0
JSG37753	37753	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
JSG22199	22199	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG00024	24	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	2	1	1
JSG39209	39209	3	1	1	1	1	1	1	0	1	1	1	2	1	2	1	1	0	2	1	0	2	2	0	0	0	0	1	2	0	0	0
JSG28067	28067	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG06791	6791	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	6	1
JSG15706	15706	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG13498	13498	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
JSG23386	23386	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	2	1	2
JSG22200	22200	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG06913	6913	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG23815	23815	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	2	1
JSG15715	15715	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
JSG37465	37465	2	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	0	0	1	3	1	0	1	1	0	1	1	3	1	1
JSG08858	8858	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG36481	36481	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG05398	5398	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
JSG27198	27198	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	2	1	1
JSG39220	39220	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG33465	33465	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG12224	12224	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	2	1	1
JSG09301	9301	1	1	4	1	2	0	0	2	0	0	2	1	2	1	0	0	1	1	1	1	3	0	0	2	1	0	0	0	0	0	0
JSG41295	41295	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	0	1	1	1	0	1	1	2	1	1
JSG05655	5655	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0
JSG01576	1576	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
JSG31301	31301	1	1	1	1	1	1	1	1	2	1	0	1	0	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	1	1
JSG23797	23797	1	1	0	1	2	1	1	0	3	1	1	1	3	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	2	1	2
JSG28686	28686	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	2
JSG19579	19579	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG13527	13527	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	0	0
JSG35303	35303	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG10032	10032	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	0
JSG33747	33747	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG13399	13399	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	2	3
JSG00633	633	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG32400	32400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG02223	2223	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG26181	26181	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG32166	32166	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG34307	34307	1	1	1	1	2	1	2	2	2	2	0	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1	1	0	1	1	1
JSG07773	7773	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG05496	5496	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	1
JSG12788	12788	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG12789	12789	1	0	1	1	1	0	1	0	1	1	1	1	1	1	2	1	0	1	0	1	1	1	3	2	1	1	2	1	0	1	0
JSG12853	12853	1	1	1	1	1	1	1	1	1	1	0	1	1	1	2	1	1	0	1	0	1	0	1	1	1	1	1	1	1	2	1
JSG20867	20867	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
JSG40621	40621	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0
JSG01935	1935	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1
JSG39750	39750	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
JSG26306	26306	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG30232	30232	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1
JSG40547	40547	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
JSG42706	42706	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG08817	8817	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG25774	25774	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
JSG05557	5557	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	3	1	0
JSG15149	15149	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
JSG01655	1655	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	2	1	0
JSG29952	29952	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
JSG15499	15499	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG16405	16405	2	0	2	0	0	2	2	0	2	2	1	1	0	0	0	2	0	0	1	0	0	1	1	0	1	1	1	2	3	3	1
JSG00863	863	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	2	0	0
JSG15129	15129	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1
JSG31081	31081	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	2	1	0	1	1	1
JSG17270	17270	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
JSG09880	9880	1	1	0	1	1	1	1	1	1	2	1	1	0	0	1	2	0	1	0	1	1	2	1	1	0	2	1	1	2	1	1
JSG29009	29009	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	1	1	0	1	0
JSG02199	2199	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0	0
JSG16402	16402	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1
JSG43583	43583	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	0
JSG05333	5333	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
JSG06706	6706	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	2	3	1
JSG33704	33704	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0
JSG26271	26271	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	2	1	1
JSG04845	4845	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG41286	41286	1	1	1	1	0	1	0	1	2	1	1	1	2	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
JSG11857	11857	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	2	2
JSG08834	8834	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG33115	33115	1	1	1	1	1	2	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
JSG31504	31504	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
JSG24345	24345	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG06723	6723	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG25837	25837	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG02890	2890	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG03171	3171	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG23116	23116	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG03075	3075	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2
JSG24930	24930	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	0	0	0
JSG25898	25898	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
JSG40583	40583	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
JSG06745	6745	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	2	1	0
JSG41340	41340	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG06762	6762	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1	1	1
JSG34352	34352	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	0	0
JSG22231	22231	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
JSG15347	15347	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	0	2	1	1	1	2	0	0
JSG00683	683	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG23018	23018	1	1	1	1	1	2	0	1	0	0	2	1	1	1	1	0	0	0	2	1	1	0	0	2	1	0	2	1	1	0	0
JSG03191	3191	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG08173	8173	1	2	0	0	3	1	1	3	0	1	2	0	0	0	3	0	0	2	1	1	0	1	1	3	1	0	1	1	0	0	0
JSG35845	35845	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG10275	10275	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG28353	28353	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG33151	33151	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1
JSG38359	38359	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	2	2	1
JSG09101	9101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
JSG32061	32061	2	1	1	1	1	3	2	1	2	3	1	1	0	0	0	1	0	1	0	0	0	2	0	0	1	2	2	0	1	1	1
