Desc	Family ID	FRAX00	FRAX01	FRAX03	FRAX04	FRAX05	FRAX06	FRAX07	FRAX08	FRAX09	FRAX11	FRAX12	FRAX13	FRAX14	FRAX15	FRAX16	FRAX19	FRAX20	FRAX21	FRAX23	FRAX25	FRAX26	FRAX27	FRAX28	FRAX29	FRAX30	FRAX31	FRAX32	FRAX33	Mguttatus	Oeuropea	Slycopersicum
OG0004545	4545	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0
OG0002881	2881	4	2	3	3	3	2	3	1	3	3	1	2	3	3	1	4	1	2	2	3	3	3	2	2	2	4	2	2	2	3	2
OG0010693	10693	1	1	1	3	1	1	1	1	3	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2
OG0026922	26922	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0008308	8308	3	1	1	1	1	2	2	2	2	3	2	1	1	2	0	2	0	2	2	1	0	2	1	3	2	2	3	2	1	3	1
OG0014058	14058	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	2
OG0017328	17328	1	1	0	2	0	1	1	0	1	1	0	0	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1	2	3	2	1
OG0017391	17391	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0
OG0021069	21069	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	5	1	0
OG0005281	5281	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	0
OG0012952	12952	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0014368	14368	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0022603	22603	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OG0011496	11496	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	0	1	0
OG0013559	13559	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	0	1	1
OG0012835	12835	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	2	2
OG0013205	13205	2	2	0	1	0	2	2	0	2	2	1	2	0	0	0	2	1	2	1	1	1	1	1	0	1	1	1	0	1	2	1
OG0022205	22205	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0
OG0006569	6569	2	1	1	2	2	2	2	1	2	2	3	2	2	1	2	2	2	2	1	2	2	2	1	2	1	2	1	2	1	2	3
OG0003427	3427	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2	3	2	3	2	2	2	1	2	3	2	2	2	2	1	4	1
OG0021210	21210	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0
OG0000298	298	4	6	5	5	6	5	6	3	7	6	5	5	4	4	4	6	5	2	3	5	7	5	4	5	5	6	4	6	4	8	7
OG0026989	26989	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0000120	120	6	7	6	6	7	6	6	6	6	6	6	6	6	6	7	9	6	8	8	8	7	7	6	7	6	5	6	6	5	6	4
OG0027906	27906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
OG0005351	5351	2	1	3	1	2	3	3	1	3	2	1	3	3	2	1	2	2	1	2	2	3	1	2	1	1	2	1	4	1	1	2
OG0001220	1220	1	4	2	2	3	4	6	5	2	5	5	2	0	3	4	3	2	7	2	4	2	3	5	4	2	2	2	5	0	10	0
OG0013160	13160	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
OG0005676	5676	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	1	2	1
OG0008077	8077	2	1	2	2	1	1	2	2	2	2	2	2	2	2	1	2	2	1	1	1	2	1	1	2	2	2	2	2	1	2	2
OG0015753	15753	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0
OG0010158	10158	1	2	0	0	0	4	3	2	0	0	3	0	0	4	1	0	0	0	4	0	0	0	5	6	4	0	3	0	0	0	0
OG0014888	14888	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
OG0023571	23571	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OG0006876	6876	2	2	1	2	2	2	2	1	2	2	1	1	2	2	2	3	2	2	2	2	1	2	2	1	1	2	1	2	2	3	0
OG0013045	13045	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	1
OG0006558	6558	2	1	2	2	3	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	1	2	2	1	2	1	2	1
OG0011146	11146	2	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	3	1
OG0002414	2414	3	2	3	3	3	3	3	2	3	2	3	2	3	1	2	3	3	3	2	2	3	2	2	2	3	3	3	3	2	5	1
OG0015641	15641	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0
OG0005651	5651	2	2	2	2	2	2	2	1	2	2	3	1	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	1	2	1
OG0000803	803	4	4	4	4	4	4	5	4	4	4	4	3	4	4	4	4	4	5	4	2	4	4	3	3	4	4	4	4	1	3	2
OG0022041	22041	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
OG0012334	12334	2	1	2	0	2	2	2	0	2	2	1	1	1	1	0	1	0	0	1	0	1	1	0	1	1	1	2	2	1	2	1
OG0026635	26635	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OG0007530	7530	2	2	2	1	2	2	2	2	2	2	2	1	2	2	1	2	1	1	1	2	2	1	2	2	2	2	2	2	1	1	0
OG0000598	598	5	3	3	4	6	4	4	4	4	3	5	4	4	3	3	4	5	6	4	5	3	5	5	5	3	4	3	5	2	3	3
OG0021907	21907	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
OG0000428	428	4	4	3	4	5	6	3	5	5	4	3	4	4	5	5	6	7	3	5	4	5	5	6	4	6	5	6	3	2	7	0
OG0016702	16702	1	0	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	2
OG0020563	20563	0	1	0	0	1	3	0	0	0	0	0	0	0	3	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
OG0019384	19384	1	0	0	1	0	1	1	1	1	2	0	0	0	1	1	1	0	1	1	0	0	1	1	0	1	1	0	0	1	1	1
OG0009265	9265	2	2	0	1	1	2	2	2	2	2	2	1	0	2	2	1	1	2	2	2	1	2	2	2	2	1	1	2	1	2	1
OG0012550	12550	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
OG0011984	11984	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	0
OG0000286	286	6	4	5	5	6	5	7	6	4	5	4	5	5	4	4	4	2	4	5	6	5	6	5	3	6	5	5	6	2	10	5
OG0015332	15332	1	2	1	2	1	1	1	1	1	2	1	2	0	2	1	1	0	0	2	1	0	1	1	1	1	0	1	1	0	0	0
OG0014731	14731	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OG0005738	5738	3	2	1	3	1	2	3	5	1	2	1	1	1	1	3	3	2	2	1	1	1	1	2	2	2	2	2	3	3	2	0
OG0014201	14201	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0013173	13173	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0
OG0001263	1263	4	3	3	3	3	3	3	3	4	3	3	4	4	3	2	4	2	2	3	3	4	3	2	3	3	4	3	3	6	6	3
OG0021396	21396	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
OG0019369	19369	1	1	1	0	0	0	0	3	0	0	2	1	0	1	1	0	0	0	2	0	0	1	1	2	0	0	0	0	0	1	0
OG0004063	4063	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	0	2	1	6	1
OG0009482	9482	2	1	2	1	2	2	1	2	2	2	1	2	2	1	0	2	2	2	1	1	2	2	1	1	0	2	1	2	1	2	1
OG0002269	2269	1	2	2	3	2	4	6	6	1	0	7	1	1	2	5	3	1	1	4	2	1	4	3	6	4	1	4	2	0	1	0
OG0001796	1796	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	4	3	3	3	3	2	3	3	3	3	3	1	5	1
OG0008937	8937	2	1	2	1	2	2	2	2	2	2	2	1	2	0	1	2	1	2	1	1	2	2	2	2	1	2	2	1	1	2	2
OG0026817	26817	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0011347	11347	2	0	2	1	1	2	2	1	2	2	0	1	1	1	0	2	1	2	1	0	1	2	0	1	2	1	1	1	1	1	1
OG0017694	17694	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1
OG0015912	15912	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1
OG0025301	25301	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0027432	27432	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0019210	19210	1	2	3	0	0	0	0	0	0	0	1	0	1	3	1	0	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0
OG0019690	19690	1	1	0	1	0	1	1	0	1	1	0	0	1	1	1	0	0	1	0	1	0	1	1	0	0	1	0	0	1	1	1
OG0010613	10613	1	1	1	1	2	1	1	1	3	2	2	0	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	1	2	1
OG0026036	26036	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0010684	10684	2	1	1	1	0	2	2	1	2	2	1	1	1	1	0	2	2	2	0	1	1	2	0	2	1	1	2	1	3	2	1
OG0020408	20408	0	0	3	0	4	0	1	0	1	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OG0025590	25590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0
OG0000351	351	7	6	2	4	5	4	3	5	3	5	6	1	5	7	5	4	5	3	6	6	4	4	4	6	6	2	5	3	1	13	7
OG0024875	24875	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OG0006897	6897	2	1	3	2	1	1	1	1	2	2	1	2	2	1	1	3	2	2	1	2	2	1	2	2	2	2	2	2	1	3	1
OG0020647	20647	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0
OG0021292	21292	1	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0024171	24171	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0
OG0007007	7007	3	3	3	2	3	0	1	1	0	0	1	2	1	2	2	1	3	2	1	1	3	2	1	2	3	0	2	3	1	1	1
OG0027912	27912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
OG0011647	11647	2	1	1	1	0	2	1	1	2	2	1	2	0	1	1	2	1	1	1	0	1	1	1	1	2	1	1	1	1	2	1
OG0009538	9538	2	1	1	1	1	2	2	1	2	1	2	1	1	1	2	1	0	3	2	2	1	1	1	1	2	1	3	1	1	5	1
OG0025545	25545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
OG0011965	11965	2	1	0	0	0	2	2	1	2	1	0	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1
OG0010663	10663	1	1	1	1	1	1	2	1	1	2	2	1	0	1	1	3	1	1	1	1	1	1	2	4	2	1	2	1	1	1	1
OG0027848	27848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
OG0009115	9115	2	2	1	2	2	2	2	2	2	2	1	2	1	1	1	2	1	2	0	1	1	2	2	2	2	2	2	1	1	1	2
OG0016582	16582	3	0	0	1	0	1	2	0	2	2	0	1	0	0	0	2	1	1	1	1	1	0	0	1	0	2	1	0	1	2	2
OG0021286	21286	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0
OG0007770	7770	2	2	2	2	2	2	2	1	2	2	1	2	2	1	2	2	1	1	1	1	2	2	2	1	2	2	2	2	1	2	1
OG0005692	5692	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	1	1
OG0007433	7433	1	1	2	2	2	0	1	1	2	1	3	4	0	4	2	1	3	3	1	1	2	3	1	1	2	1	3	1	1	1	2
OG0005866	5866	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	1
OG0019376	19376	1	1	1	0	0	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0
OG0027130	27130	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0007972	7972	2	2	2	1	0	2	1	1	2	2	2	2	1	2	2	2	2	1	2	2	1	2	2	2	2	2	2	1	1	2	1
OG0006376	6376	2	2	2	2	2	2	1	2	2	2	2	1	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1
OG0006469	6469	2	4	1	3	1	3	1	2	0	0	2	1	2	0	3	1	4	1	4	4	2	2	2	5	3	1	1	1	0	1	1
