Desc	Family ID	FRAX00	FRAX01	FRAX02	FRAX03	FRAX04	FRAX05	FRAX06	FRAX07	FRAX08	FRAX09	FRAX11	FRAX12	FRAX13	FRAX14	FRAX15	FRAX16	FRAX19	FRAX20	FRAX21	FRAX23	FRAX25	FRAX26	FRAX27	FRAX28	FRAX29	FRAX30	FRAX31	FRAX32	FRAX33	FRAX34	Mguttatus	Oeuropea	Slycopersicum
OG0000177	177	1	7	7	6	7	7	6	6	8	5	5	7	7	7	6	4	6	6	6	7	5	7	6	6	8	7	6	7	7	5	2	3	1
OG0000178	178	10	5	10	7	6	7	8	7	11	2	2	8	4	7	6	5	2	7	4	4	3	5	5	10	12	12	1	9	4	5	0	2	0
OG0000179	179	7	6	4	6	6	6	6	7	5	7	7	6	4	4	6	4	7	4	5	5	6	5	7	5	6	6	7	6	6	4	6	9	5
OG0000180	180	6	4	4	6	7	6	5	6	6	6	7	5	6	6	6	5	6	6	7	5	6	6	7	6	8	5	6	6	6	6	3	6	4
OG0000181	181	6	7	2	4	3	3	7	4	5	7	4	4	3	5	4	6	5	3	4	5	6	5	2	4	7	3	3	5	5	2	32	22	3
OG0000182	182	5	7	8	6	8	6	8	4	5	8	5	5	7	5	4	5	8	7	5	6	6	6	6	3	5	7	6	7	8	6	2	3	3
OG0000183	183	5	2	5	4	6	6	5	6	8	9	10	8	7	8	4	2	8	4	8	3	6	6	8	5	6	5	8	2	10	5	1	7	3
OG0000184	184	4	5	4	8	4	8	5	6	4	8	4	7	8	8	4	3	4	5	13	4	4	10	5	9	3	3	8	6	7	6	1	9	3
OG0000185	185	10	8	4	4	4	4	10	8	9	3	9	10	5	3	2	8	7	4	4	7	8	5	3	9	3	9	6	10	5	4	0	4	0
OG0000186	186	7	5	5	5	6	5	6	6	6	6	7	5	3	6	5	5	7	7	6	6	7	5	5	5	4	5	7	6	8	5	4	9	4
OG0000187	187	8	6	5	6	4	6	4	6	6	11	5	7	8	2	3	2	4	4	6	5	4	5	3	5	10	7	2	6	6	1	2	25	4
OG0000188	188	6	5	7	5	7	5	6	6	6	7	6	4	5	6	5	4	5	5	4	6	6	6	7	7	5	6	6	6	6	7	4	9	3
OG0000189	189	1	6	9	9	4	5	8	6	4	7	4	5	7	7	3	1	8	7	5	1	2	5	8	7	8	7	7	7	7	6	0	17	0
OG0000190	190	1	7	5	6	6	7	11	7	6	7	7	5	6	7	8	6	6	8	8	9	6	5	5	7	6	7	3	6	4	5	0	1	0
OG0000191	191	3	5	10	7	5	6	9	6	5	5	5	4	7	5	7	8	6	7	6	7	6	11	6	6	8	5	5	5	5	5	0	1	1
OG0000192	192	6	6	4	7	6	7	7	6	5	6	6	5	6	6	6	7	6	6	4	6	6	6	5	5	5	6	5	6	7	5	4	6	3
OG0000193	193	6	7	7	6	8	6	4	5	3	7	5	5	5	6	5	5	6	5	5	5	6	8	7	8	7	7	7	8	6	4	3	2	3
OG0000194	194	9	4	2	7	4	7	8	8	5	10	6	8	3	5	5	6	6	2	4	5	3	5	5	8	6	8	4	8	8	3	0	13	1
OG0000195	195	4	7	6	7	6	4	5	9	4	4	6	7	5	3	7	8	5	5	6	7	7	6	6	6	8	9	5	7	4	4	2	3	3
OG0000196	196	7	7	5	6	5	8	5	6	6	6	6	5	6	5	6	5	6	4	5	6	6	6	6	7	5	6	4	7	4	5	6	3	5
OG0000197	197	8	6	5	4	5	7	7	7	8	8	4	4	2	5	3	2	7	5	6	6	7	3	5	5	4	9	3	6	11	2	2	14	5
OG0000198	198	5	7	7	7	7	6	4	6	5	5	6	5	4	4	5	6	7	7	5	5	4	6	7	9	6	6	7	4	8	5	3	6	1
OG0000199	199	2	6	10	6	6	6	6	6	6	6	5	6	6	6	6	6	6	6	7	6	5	6	6	6	8	6	7	6	6	6	2	0	1
OG0000200	200	5	6	6	4	7	8	8	5	6	8	5	6	6	7	6	6	5	7	4	5	7	7	6	4	6	4	7	5	6	7	0	4	1
OG0000201	201	6	6	5	6	6	6	6	6	6	6	6	5	6	5	6	6	4	6	5	4	4	5	6	6	5	5	6	6	7	6	4	7	5
OG0000202	202	8	7	3	4	6	5	8	8	5	7	7	5	5	4	6	6	7	4	7	6	5	4	6	7	4	5	7	6	4	5	1	8	4
OG0000203	203	6	6	6	6	4	5	6	6	6	6	6	6	6	6	4	6	5	5	5	6	6	6	5	6	5	6	6	6	6	6	4	6	4
OG0000204	204	1	5	4	8	4	7	3	7	2	10	7	4	8	6	4	6	9	9	9	5	4	8	8	7	6	6	8	5	6	6	0	1	0
OG0000205	205	5	6	8	8	5	6	5	5	6	5	5	5	5	7	5	7	7	4	5	5	6	7	5	5	5	6	6	6	8	5	1	7	2
OG0000206	206	5	6	7	6	6	6	6	6	5	5	6	6	6	5	5	6	6	6	6	6	6	6	5	5	6	5	6	6	6	6	1	6	2
OG0000207	207	10	6	3	3	5	6	7	6	1	10	10	3	4	3	6	2	9	6	5	6	4	3	5	3	3	4	7	5	6	3	10	10	8
OG0000208	208	7	7	6	10	5	8	7	7	6	7	5	6	6	3	9	8	4	5	3	5	2	7	6	5	3	6	4	8	5	3	2	2	4
OG0000209	209	1	7	5	10	4	10	7	6	8	10	3	8	6	4	5	6	6	2	7	9	4	8	7	6	5	6	6	3	6	4	0	2	0
OG0000210	210	6	5	7	6	6	6	6	5	5	5	6	4	5	4	6	6	8	7	5	6	5	5	6	6	7	6	5	6	7	5	1	7	1
OG0000211	211	7	6	5	4	5	5	6	6	6	5	6	5	5	3	5	5	7	5	6	7	6	4	6	6	9	5	7	5	5	6	2	9	2
OG0000212	212	6	4	9	4	5	3	7	6	6	7	7	7	5	4	5	4	6	6	5	4	4	6	5	5	6	7	7	8	6	4	3	6	4
OG0000213	213	10	4	3	3	7	6	5	11	7	9	9	1	6	6	4	4	3	3	5	4	4	6	9	3	7	5	3	4	8	2	0	16	4
OG0000214	214	6	6	6	4	6	4	6	6	6	6	6	5	5	6	6	6	6	5	3	6	5	5	5	6	6	6	6	6	6	6	2	8	3
OG0000215	215	5	3	3	5	6	5	5	5	5	5	6	5	5	5	5	5	5	5	4	5	5	5	6	5	5	5	5	4	5	5	17	12	4
OG0000216	216	4	3	3	6	6	9	4	5	7	8	6	5	8	6	3	3	8	1	5	4	5	7	5	6	4	5	8	5	6	6	1	17	1
OG0000217	217	4	6	6	7	6	6	5	6	7	6	5	6	6	3	5	6	5	4	4	5	5	6	7	5	6	6	5	7	6	5	4	6	3
OG0000218	218	8	6	3	6	5	7	6	7	4	6	6	4	6	5	4	4	7	6	6	6	5	5	6	5	7	6	5	4	6	5	3	6	4
OG0000219	219	1	3	4	8	4	8	1	8	7	8	6	8	9	6	3	4	10	5	9	1	4	8	4	6	8	8	6	9	7	4	0	1	1
OG0000220	220	1	8	7	5	7	7	6	5	5	8	8	6	4	5	8	8	9	8	3	5	4	6	6	7	6	6	6	4	7	4	0	0	0
OG0000221	221	4	6	5	5	6	6	6	5	6	6	6	6	6	5	6	6	6	5	5	5	6	5	6	5	5	6	6	6	6	6	2	6	3
OG0000222	222	6	4	6	6	5	4	8	6	6	6	5	6	7	5	5	5	5	5	4	6	6	5	4	6	4	4	7	6	8	3	4	9	3
OG0000223	223	2	7	5	4	5	5	3	7	3	5	7	2	3	4	7	5	5	7	8	10	10	4	7	8	9	8	6	6	2	5	0	5	5
OG0000224	224	5	4	7	7	7	8	3	4	4	8	5	4	8	6	4	5	6	5	5	4	4	8	5	3	6	4	5	4	5	6	11	7	2
OG0000225	225	5	5	7	6	5	6	6	6	6	6	6	5	6	5	5	3	6	5	6	5	6	5	6	5	5	6	6	5	6	5	5	5	3
OG0000226	226	6	3	5	6	5	5	7	7	7	7	6	6	5	5	3	6	6	4	5	6	5	6	6	7	4	6	5	6	5	5	3	6	3
OG0000227	227	5	6	4	6	6	6	6	6	6	6	6	5	6	5	3	6	5	5	6	6	6	6	6	5	6	6	5	6	5	5	2	8	1
OG0000228	228	6	5	5	6	6	6	6	7	5	5	7	5	2	6	4	4	6	6	5	7	6	6	6	5	6	6	6	6	6	4	3	6	2
OG0000229	229	5	6	7	4	8	4	6	10	3	4	7	8	4	3	5	6	6	6	5	6	6	4	4	6	8	6	4	6	5	4	3	6	2
OG0000230	230	3	5	11	8	4	7	4	5	6	6	4	10	6	7	5	4	4	4	4	4	6	6	4	8	8	9	5	6	4	7	2	0	1
OG0000231	231	6	6	5	6	6	5	5	6	6	6	6	4	6	6	5	6	5	5	5	5	5	6	5	4	5	5	5	4	5	6	2	6	9
OG0000232	232	3	7	6	4	4	10	10	5	5	9	4	9	6	6	9	7	4	4	4	9	3	4	7	5	7	4	2	7	2	4	2	2	3
OG0000233	233	6	5	4	6	6	6	6	6	5	6	6	5	6	5	5	5	6	5	6	3	6	6	6	5	6	5	6	5	6	6	2	7	3
OG0000234	234	5	4	7	5	4	4	5	8	7	6	4	6	7	4	5	4	5	5	3	6	5	7	5	6	10	7	5	5	6	6	3	5	2
OG0000235	235	1	3	7	6	8	6	5	6	5	6	6	7	6	5	4	6	8	6	8	5	5	5	5	6	8	6	7	4	8	6	0	2	0
OG0000236	236	7	4	9	5	6	5	6	6	5	5	6	5	3	6	6	4	6	5	6	6	6	5	7	4	5	7	6	6	6	4	2	6	1
OG0000237	237	6	6	9	6	6	4	5	4	5	6	6	4	6	6	5	6	6	5	5	5	6	5	6	4	5	5	6	5	6	6	2	7	2
OG0000238	238	4	6	9	5	5	5	5	7	6	5	5	6	5	5	6	4	6	6	5	5	6	5	6	6	8	6	5	6	5	5	1	5	2
OG0000239	239	6	6	5	5	5	5	6	6	6	6	6	5	6	6	6	6	5	4	4	4	4	6	4	6	6	5	6	6	5	5	4	7	3
OG0000240	240	5	6	5	5	6	6	6	6	4	7	7	6	6	4	6	5	6	4	6	4	6	6	6	4	5	5	5	5	6	6	3	4	4
OG0000241	241	5	5	6	5	6	6	9	6	5	4	6	9	4	5	4	6	5	6	5	5	5	9	5	7	6	5	3	5	5	2	1	10	0
OG0000242	242	5	7	5	7	5	6	5	6	5	6	4	5	7	6	5	4	4	7	5	4	3	6	3	6	8	5	4	6	5	5	2	13	0
OG0000243	243	6	5	4	6	6	6	7	6	5	6	6	5	5	6	6	3	5	6	6	6	6	6	6	6	4	5	6	4	6	4	2	4	3
OG0000244	244	5	5	4	5	6	5	5	6	5	6	6	6	7	7	5	5	5	5	5	6	4	6	6	6	6	7	4	7	5	4	3	2	4
OG0000245	245	1	6	3	8	5	7	6	4	6	9	4	8	6	6	6	7	5	3	7	6	8	7	5	4	6	6	6	5	4	5	0	4	0
OG0000246	246	2	9	7	8	4	7	4	8	4	2	3	10	9	7	4	6	6	3	4	7	3	8	5	7	4	8	6	6	5	6	0	0	1
OG0000247	247	6	6	11	7	4	7	9	4	3	4	9	5	5	3	4	6	7	3	4	4	5	5	7	7	4	6	8	6	4	3	3	2	1
OG0000248	248	3	5	3	6	5	4	5	7	6	6	7	6	7	7	2	3	6	2	3	6	6	6	6	7	6	7	6	8	5	5	3	6	2
OG0000249	249	6	6	5	6	6	5	6	5	5	6	6	6	5	4	4	4	6	5	5	5	6	6	6	5	5	6	6	6	5	6	1	5	3
OG0000250	250	6	5	5	5	6	3	6	6	6	5	6	6	5	4	6	6	6	5	5	5	5	5	6	5	6	6	6	6	5	5	1	5	3
OG0000251	251	6	6	8	5	4	6	6	3	6	7	5	5	6	5	6	5	5	4	5	5	5	5	4	5	4	5	6	5	7	6	2	5	4
OG0000252	252	7	5	5	5	5	3	5	7	4	5	5	4	5	6	6	6	6	5	6	6	4	4	5	6	7	6	6	5	6	4	4	5	3
OG0000253	253	5	5	3	6	4	5	6	6	5	7	5	3	6	6	6	6	5	5	5	6	5	5	5	6	7	4	5	5	6	6	1	7	4
OG0000254	254	7	3	6	5	7	7	6	6	6	6	6	5	3	4	5	3	7	6	5	4	4	6	7	5	6	5	5	4	6	5	1	7	3
OG0000255	255	5	5	8	6	6	6	6	4	4	6	6	6	6	6	4	5	5	5	6	5	5	6	6	5	4	5	5	6	5	5	2	4	3
OG0000256	256	4	5	6	5	5	5	5	4	6	5	4	4	4	4	5	4	6	6	6	6	3	4	6	6	5	6	5	5	8	6	0	13	4
OG0000257	257	6	7	2	7	4	5	7	5	4	6	7	2	3	4	7	6	6	6	6	6	5	5	5	5	3	4	7	4	6	5	3	7	5
OG0000258	258	8	6	6	5	4	8	5	5	5	5	5	4	7	3	4	3	6	5	6	5	5	6	6	4	6	4	6	4	6	5	5	7	1
OG0000259	259	5	6	5	6	6	8	7	5	4	6	6	4	7	6	6	4	7	3	5	4	4	6	5	5	5	4	6	4	6	4	2	6	3
OG0000260	260	1	7	9	5	4	8	4	9	6	6	3	8	8	6	8	4	6	3	2	7	7	5	4	7	9	5	4	6	3	6	0	0	0
OG0000261	261	7	5	5	5	6	7	6	6	3	6	6	4	6	4	6	4	5	5	6	6	6	5	5	4	5	6	5	6	6	4	2	5	2
OG0000262	262	6	6	7	6	6	7	5	6	6	4	6	5	5	4	6	4	6	5	5	5	4	6	6	6	6	4	6	5	5	6	1	3	1
OG0000263	263	4	6	7	3	5	7	5	5	4	7	4	2	7	5	6	4	6	7	4	4	6	6	7	5	7	5	2	6	7	3	0	5	8
OG0000264	264	5	4	6	4	4	6	6	5	5	5	6	4	5	4	5	6	6	5	5	6	5	6	6	5	5	3	6	4	6	5	6	5	4
OG0000265	265	5	5	5	6	3	9	4	5	4	4	7	6	9	4	3	3	9	4	3	5	5	6	2	6	5	4	6	7	5	2	7	10	0
OG0000266	266	6	5	4	1	4	4	10	6	6	5	6	5	4	4	3	3	5	4	8	5	5	4	5	7	4	6	5	5	5	3	5	11	5
OG0000267	267	4	3	6	5	5	5	5	5	5	6	5	8	4	5	4	4	7	6	3	7	4	3	6	5	6	6	6	5	7	7	1	8	2
OG0000268	268	6	5	6	6	5	5	5	6	6	5	5	5	5	5	4	3	7	7	4	5	4	6	5	4	4	7	6	5	6	6	2	5	3
OG0000269	269	5	4	5	6	5	6	6	6	5	6	6	5	5	6	4	7	6	5	3	7	5	5	5	5	4	5	6	7	3	6	2	6	1
OG0000270	270	6	4	4	6	6	6	6	6	5	6	6	3	5	5	4	6	7	4	4	5	5	6	5	4	6	5	6	6	5	6	2	4	3
OG0000271	271	1	6	8	6	1	7	7	6	4	6	3	10	6	6	5	5	1	3	4	1	5	6	4	8	6	8	4	10	4	7	0	9	0
OG0000272	272	4	6	6	6	6	4	7	7	3	4	7	5	6	5	5	6	4	4	5	4	4	5	7	7	4	6	4	6	6	4	2	5	2
OG0000273	273	6	4	6	5	4	3	6	6	6	5	6	4	4	5	6	6	5	4	5	4	5	6	6	6	5	5	5	6	5	6	2	5	4
OG0000274	274	1	4	4	8	7	7	6	4	6	7	5	7	8	6	5	3	6	4	7	4	5	5	2	6	3	3	6	3	7	5	0	12	0
OG0000275	275	5	8	3	6	5	5	8	4	3	6	7	5	3	6	7	3	6	5	4	5	3	5	5	5	4	5	7	5	6	3	2	9	3
OG0000276	276	4	7	3	6	5	5	5	6	5	6	6	4	6	4	3	6	6	3	5	5	5	6	7	5	4	7	5	6	6	4	2	6	3
OG0000277	277	7	4	3	6	4	4	5	5	4	9	6	5	7	3	2	3	5	5	4	4	1	3	6	5	6	5	5	7	6	3	4	14	6
OG0000278	278	6	6	4	6	6	5	6	5	4	6	5	5	6	4	6	5	6	6	7	4	5	6	4	5	4	4	4	3	6	5	3	6	2
OG0000279	279	7	8	7	5	3	6	5	5	4	6	5	5	4	6	5	4	4	5	7	5	5	5	4	5	5	5	5	4	4	4	3	8	2
OG0000280	280	8	2	4	3	5	3	4	7	5	9	4	5	2	2	2	3	7	3	4	3	4	5	5	6	4	6	4	6	6	3	17	10	4
OG0000281	281	3	4	10	3	6	3	9	8	5	4	6	6	3	4	6	4	9	7	5	5	5	5	5	4	6	3	6	4	5	5	1	4	2
OG0000282	282	6	5	5	6	5	5	6	5	4	5	5	5	6	5	5	5	6	5	5	5	6	5	4	5	5	5	5	5	5	6	1	8	1
OG0000283	283	2	4	4	5	8	4	3	9	8	4	2	8	3	4	4	3	5	4	3	1	2	4	7	3	6	5	7	3	3	4	4	23	6
OG0000284	284	4	9	4	2	4	5	7	9	6	6	5	5	4	2	7	9	6	3	4	3	1	9	3	6	8	7	2	8	7	3	0	7	0
OG0000285	285	1	1	4	5	3	3	3	6	6	5	6	4	6	5	1	3	4	2	1	3	2	6	6	6	3	6	5	4	3	4	2	46	0
OG0000286	286	6	4	5	5	5	6	5	7	6	4	5	4	5	5	4	4	4	2	4	5	6	5	6	5	3	6	5	5	6	5	2	10	5
OG0000287	287	6	5	6	5	6	4	5	6	5	5	6	6	5	4	4	4	6	5	4	5	5	5	6	6	5	6	6	5	6	4	2	5	1
OG0000288	288	5	5	5	5	5	6	5	6	6	7	4	6	6	5	6	3	4	6	5	5	6	4	4	7	4	6	5	6	4	4	2	6	1
OG0000289	289	6	4	3	9	5	8	7	5	5	8	3	4	6	4	4	5	6	4	5	7	4	9	4	7	7	2	1	5	4	2	0	10	1
OG0000290	290	2	5	1	10	5	11	4	4	5	8	5	3	6	9	5	4	5	2	4	4	7	9	7	4	5	3	6	4	9	5	0	3	0
OG0000291	291	1	1	7	9	7	8	6	5	6	7	5	7	3	6	3	2	8	7	4	7	6	6	4	5	5	3	7	6	7	6	0	0	0
OG0000292	292	4	3	4	3	5	5	3	3	2	5	4	2	2	4	4	2	3	3	2	3	1	7	3	4	4	3	5	2	4	1	56	5	2
OG0000293	293	4	6	4	5	4	4	6	5	5	6	6	5	4	4	3	5	6	4	6	5	5	4	5	5	6	6	5	5	4	5	5	6	5
OG0000294	294	7	6	4	6	4	5	6	6	4	6	5	4	4	6	6	6	5	5	5	6	4	5	5	4	6	5	5	5	5	4	1	7	1
OG0000295	295	5	6	9	6	7	4	6	6	3	5	7	6	4	5	5	6	5	5	3	4	5	4	5	6	7	5	5	5	5	5	2	2	0
OG0000296	296	5	5	6	7	3	7	6	5	5	5	5	5	6	6	5	5	5	5	5	5	3	6	5	6	6	5	5	5	7	6	0	3	0
OG0000297	297	6	6	4	5	6	8	5	6	4	5	7	3	7	6	2	4	8	4	5	4	4	4	6	5	2	6	7	7	8	2	0	7	0
OG0000298	298	4	6	2	5	5	6	5	6	3	7	6	5	5	4	4	4	6	5	2	3	5	7	5	4	5	5	6	4	6	4	4	8	7
OG0000299	299	5	5	7	5	4	5	5	5	5	5	7	5	5	5	5	5	5	5	4	5	6	5	6	5	5	4	5	6	5	5	2	7	0
OG0000300	300	4	7	7	4	5	4	6	6	5	5	6	5	4	5	5	6	8	6	3	3	6	5	5	4	4	5	5	5	5	5	2	5	3
OG0000301	301	5	5	4	5	4	6	5	5	6	5	5	6	5	5	5	5	5	6	4	5	4	5	5	6	7	5	5	4	5	3	2	7	3
OG0000302	302	5	5	4	6	4	4	6	6	6	6	6	5	4	6	5	5	4	4	6	5	4	4	5	5	5	7	6	6	2	4	3	5	4
OG0000303	303	5	4	7	5	5	3	5	6	4	5	5	5	6	5	5	5	5	5	4	6	5	5	4	4	4	6	5	5	5	5	4	5	5
OG0000304	304	5	4	8	4	5	5	6	5	5	5	5	7	4	5	5	6	5	6	5	6	4	6	5	4	5	5	6	4	5	4	1	5	2
OG0000305	305	6	5	5	6	5	5	5	5	5	5	5	4	5	5	5	5	6	5	4	5	5	5	5	6	5	4	6	5	5	5	2	7	1
OG0000306	306	5	3	5	5	4	6	6	7	4	8	5	5	4	5	3	3	8	4	6	3	4	6	4	7	2	5	6	6	6	5	4	6	2
OG0000307	307	4	4	9	5	4	2	6	4	6	3	6	5	5	4	2	2	4	5	4	4	3	1	6	6	6	9	3	7	8	3	4	16	2
OG0000308	308	5	5	6	5	6	5	5	5	4	5	5	4	5	5	5	5	5	4	5	5	5	5	5	5	5	4	5	5	5	5	4	6	3
OG0000309	309	1	4	4	2	6	5	5	6	5	3	5	4	2	3	5	4	4	4	6	5	5	3	6	5	6	6	2	4	3	5	25	8	0
OG0000310	310	4	3	5	5	5	4	4	8	6	5	5	5	5	5	3	4	7	3	5	6	5	5	5	5	4	5	5	5	7	3	3	9	3
OG0000311	311	4	5	1	6	6	5	5	7	4	6	5	7	5	5	5	4	4	3	5	5	6	5	6	6	5	6	4	6	5	6	2	4	3
OG0000312	312	4	6	10	2	5	4	5	6	5	5	5	3	5	4	4	2	7	6	5	4	3	4	5	6	5	8	7	5	4	3	5	5	4
OG0000313	313	4	4	3	5	5	6	4	6	6	5	6	5	4	5	4	4	5	3	5	5	5	5	4	6	6	6	4	6	6	5	2	7	5
OG0000314	314	5	5	6	6	5	6	4	6	4	6	5	5	6	4	4	5	6	6	4	4	3	6	5	6	6	5	5	6	6	5	1	2	2
OG0000315	315	6	4	5	4	4	5	5	5	3	6	6	4	7	4	5	5	5	6	4	5	5	7	6	4	6	5	5	4	5	4	1	8	2
OG0000316	316	7	5	6	5	4	5	5	4	4	6	5	4	5	6	5	6	5	5	5	5	5	6	5	4	5	4	5	4	4	6	2	5	3
OG0000317	317	8	4	7	4	4	3	6	6	5	5	4	6	4	3	5	5	4	4	5	5	6	4	4	5	6	5	4	4	4	3	10	4	4
OG0000318	318	1	5	6	3	3	5	5	7	7	1	6	8	4	3	5	5	6	8	3	9	2	4	2	7	8	7	6	7	6	4	0	7	0
OG0000319	319	4	8	1	6	4	5	8	9	4	6	3	2	5	4	7	8	9	2	5	6	4	6	5	4	1	3	7	5	8	4	0	3	3
OG0000320	320	5	5	3	6	6	7	5	4	4	6	5	4	6	5	3	5	3	5	5	4	4	6	6	6	6	5	5	4	5	6	3	5	2
OG0000321	321	5	4	4	4	5	5	4	4	3	7	5	3	6	5	4	5	6	6	5	4	4	6	4	4	5	4	4	4	5	5	3	7	10
OG0000322	322	4	4	6	3	5	5	4	6	6	4	5	4	4	5	5	5	7	5	6	5	4	4	6	5	5	6	4	7	6	3	3	5	3
OG0000323	323	5	5	6	6	5	5	5	5	5	6	5	5	4	4	4	4	5	4	5	5	5	5	5	6	5	6	5	6	5	5	1	5	2
OG0000324	324	5	5	6	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	6	5	6	4	5	5	5	4	5	4	1	6	4
OG0000325	325	5	5	6	4	5	4	5	5	5	4	5	4	4	4	6	5	5	4	4	5	5	4	5	4	5	5	5	4	4	5	3	11	5
OG0000326	326	4	3	6	5	6	7	3	6	6	5	5	3	6	5	3	2	4	4	6	3	6	7	4	7	8	6	3	4	6	4	5	7	0
OG0000327	327	5	5	7	6	5	4	5	5	5	5	5	5	5	6	4	4	5	5	4	5	6	5	6	3	6	5	5	4	5	4	2	5	2
OG0000328	328	5	5	7	5	3	5	5	5	5	4	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	4	5	5	4	2	6	2
OG0000329	329	1	6	4	8	4	7	5	6	3	10	8	8	5	8	0	0	8	5	3	5	4	7	7	7	7	6	3	6	5	2	0	0	0
OG0000330	330	5	5	7	4	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	2
OG0000331	331	4	4	3	6	4	6	6	7	5	5	6	4	6	2	2	4	6	4	4	6	6	6	6	4	6	7	4	6	5	4	2	4	4
OG0000332	332	6	2	7	4	6	5	6	9	3	3	4	6	7	4	4	4	5	4	4	3	2	6	5	8	8	7	2	7	5	3	0	9	0
OG0000333	333	6	4	5	5	6	5	5	6	3	6	6	4	5	5	3	5	6	4	5	3	4	5	4	5	5	5	4	5	6	5	3	7	3
OG0000334	334	6	5	2	6	4	5	5	4	4	5	6	4	6	4	4	4	6	6	4	4	4	5	4	4	4	5	5	5	4	5	4	9	6
OG0000335	335	1	7	9	7	6	2	6	5	5	3	5	8	3	2	7	4	4	5	4	2	9	2	5	7	10	8	5	5	7	3	0	2	0
OG0000336	336	5	5	5	5	5	5	5	5	5	5	5	4	4	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	2	7	1
OG0000337	337	6	6	4	3	5	2	6	5	5	5	5	5	5	5	5	5	7	6	5	6	5	5	5	5	4	4	4	5	6	4	2	6	1
OG0000338	338	5	5	6	5	4	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	1	5	2
OG0000339	339	3	5	6	5	5	7	5	6	5	5	6	5	4	6	4	4	4	5	5	5	4	5	5	6	4	5	5	5	5	4	1	7	1
OG0000340	340	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	5	5	5	5	5	4	5	5	5	1	8	2
OG0000341	341	2	6	7	6	5	5	5	5	5	4	5	4	8	5	5	5	5	4	6	3	5	5	5	5	4	5	5	5	6	7	2	1	2
OG0000342	342	7	5	1	4	5	5	5	4	2	5	2	5	5	3	5	3	6	5	7	7	4	6	7	4	3	4	5	5	5	3	3	13	4
OG0000343	343	5	4	4	5	4	5	5	5	5	5	5	7	5	5	4	5	5	5	5	5	3	5	5	5	5	4	5	5	5	4	3	7	3
OG0000344	344	5	6	5	3	4	6	5	5	6	6	4	5	5	6	6	5	4	5	4	6	3	6	4	5	5	6	2	6	7	5	0	4	3
OG0000345	345	6	4	6	6	5	5	5	5	4	6	5	5	5	5	4	4	6	4	5	4	4	5	4	5	5	5	5	5	5	3	3	5	3
OG0000346	346	6	4	5	4	4	6	5	5	5	6	6	3	6	5	5	4	6	4	5	5	5	5	5	3	4	5	5	4	6	3	2	7	3
OG0000347	347	2	5	9	6	5	5	4	6	3	4	5	3	6	6	7	4	3	5	5	5	6	6	5	4	6	5	5	7	5	6	1	2	0
OG0000348	348	7	5	7	4	5	4	5	5	4	5	5	5	5	5	5	5	5	4	6	5	5	5	5	5	5	4	5	5	4	3	3	4	2
OG0000349	349	5	5	7	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	5	2	4	1
OG0000350	350	8	5	1	5	3	7	5	5	5	6	4	4	3	5	0	2	3	7	5	5	2	4	1	7	6	6	10	6	3	5	1	15	2
OG0000351	351	7	6	6	2	4	5	4	3	5	3	5	6	1	5	7	5	4	5	3	6	6	4	4	4	6	6	2	5	3	3	1	13	7
OG0000352	352	1	8	9	6	0	9	8	5	5	5	1	6	7	7	7	3	1	1	7	7	8	4	2	3	9	8	1	8	7	3	0	0	0
OG0000353	353	7	6	3	6	5	4	7	6	5	5	5	5	3	2	4	3	5	4	4	4	3	5	6	6	4	6	6	6	5	4	2	6	3
OG0000354	354	5	4	2	6	5	6	5	5	5	6	4	4	3	5	5	3	6	5	4	5	3	5	4	5	4	5	5	5	6	5	3	6	6
OG0000355	355	5	5	4	5	5	4	5	5	4	5	6	5	4	5	5	5	5	4	4	5	5	5	6	4	5	5	4	5	5	5	2	6	3
OG0000356	356	4	6	4	3	3	6	5	5	6	5	7	4	4	4	3	4	5	6	4	6	6	6	7	5	4	4	3	6	6	4	3	4	3
OG0000357	357	6	5	6	2	6	6	5	6	4	4	6	5	2	6	4	5	5	3	5	5	5	6	6	4	6	5	5	5	5	3	2	5	2
OG0000358	358	2	6	5	7	9	8	6	5	1	6	8	4	7	5	8	6	4	4	5	7	1	8	7	4	4	2	3	5	3	4	0	1	0
OG0000359	359	2	5	0	5	5	5	1	5	3	8	1	4	10	5	3	5	5	6	8	3	9	9	7	5	2	3	1	5	10	1	0	14	0
OG0000360	360	3	3	4	4	5	7	4	6	7	6	5	4	6	3	4	5	4	3	5	6	5	6	5	5	4	5	5	5	6	4	1	7	3
OG0000361	361	2	4	4	6	4	5	2	5	5	4	4	5	4	6	4	5	4	5	4	5	6	6	4	6	4	4	5	5	5	4	4	7	7
OG0000362	362	5	3	3	3	5	4	5	5	3	7	6	5	2	3	4	5	5	4	6	5	4	5	6	5	5	4	5	5	6	4	2	12	3
